© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Palbo28 vs Cycling0	TP73	 	transcription regulator	 	0.459	bias	4.21E-07	ACTN2,ANGPTL4,C3,CCL2,CRYAB,DRAM1,GPNMB,GRAMD4,IGFBP3,IL6,ITGA1,MEG3,MYOZ2,NDRG1,PTGES,RHOU,SCRG1,SDC4,SERPING1,SHROOM4,TSPAN1	97 (16)
Palbo28 vs Cycling0	MECP2	 	transcription regulator	 	-1.942	 	2.57E-03	DLX5,HEPH,IGFBP3,IL6,MEG3,PCDH10,TSPAN13,TXNIP	 
Palbo28 vs Cycling0	NFE2L2	 	transcription regulator	 	1.043	bias	1.68E-04	ACP5,C3,CCL2,CD34,CSF1,EPAS1,FTH1,GPNMB,HPCA,IL6,NMRAL2P,PCDH7,PLIN2,POU2F2,SCG2,SDC4,SERPING1,SLPI,SOD2,SYT1,TNIP3	118 (16)
Palbo28 vs Cycling0	VDR	 	transcription regulator	 	0.192	 	1.99E-03	ACP5,CCL2,CSF1,CYP2J2,IGFBP3,IL6,MEG3,PLIN2,TMPRSS2,TXNIP	89 (16)
Palbo28 vs Cycling0	TAF12	 	transcription regulator	 	 	 	4.37E-02	JCHAIN	 
Palbo28 vs Cycling0	SP3	 	transcription regulator	 	 	 	1.29E-02	AGTR1,CCL2,GPER1,HSD17B1,IGFBP3,SOD2,TNFSF14	 
Palbo28 vs Cycling0	FOXA2	 	transcription regulator	 	-0.946	bias	5.08E-03	ANGPTL4,ASTN1,C3,CCL2,FABP3,IL33,IL6,PTGDS,RORA,SERPINA5,SPTBN2,TMPRSS2	33 (3)
Palbo28 vs Cycling0	TCF20	 	transcription regulator	 	 	 	3.85E-02	HEPH,TSPAN13,TXNIP	 
Palbo28 vs Cycling0	TP63	 	transcription regulator	 	0.185	 	1.20E-04	ADM,BST2,COL14A1,COL8A1,CRYAB,CYP26B1,EPPK1,FGF11,FLRT1,GPNMB,IGFBP3,IGFBP7,IL6,IRF6,ITGA7,KRT15,POSTN,RASSF4,RHOU,UGT1A7	 
Palbo28 vs Cycling0	BCL3	 	transcription regulator	 	 	 	1.49E-02	CCL2,FABP3,IL6,PDK4	 
Palbo28 vs Cycling0	NHLH2	 	transcription regulator	 	 	 	1.17E-02	IL6,PCSK1	 
Palbo28 vs Cycling0	EZH2	 	transcription regulator	 	0.493	 	6.41E-06	C3,CCL2,CSF1,EPAS1,FGF11,GPR68,IGFBP3,IL6,ITGA1,MEG3,NDRG1,PCDH10,PDGFRA,PTGES,RORA,SFRP4,SOD2,TBKBP1,TMPRSS2	95 (16)
Palbo28 vs Cycling0	NCOA2	 	transcription regulator	 	1.698	bias	7.00E-03	C3,CCL2,HSD11B1,IL6,PLIN2,PPP1R3C,RORA	140 (20)
Palbo28 vs Cycling0	IRF1	 	transcription regulator	 	1.752	bias	1.20E-02	BST2,CCL2,IL33,IL6,PCDH7,SLPI,TNFSF13B	 
Palbo28 vs Cycling0	RFX1	 	transcription regulator	 	 	 	3.43E-02	CCL2,IL6,POSTN	 
Palbo28 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	3.70E-03	IGFBP3,SDC4,STEAP1,TMPRSS2	 
Palbo28 vs Cycling0	MSC	 	transcription regulator	 	0.447	bias	7.27E-04	AMPD3,CCL2,JCHAIN,POU2F2,TLR7	55 (7)
Palbo28 vs Cycling0	PITX2	 	transcription regulator	 	1.960	bias	7.14E-03	COL8A1,CYP26B1,CYP2A6,IRF6,PLOD1,SOD2	 
Palbo28 vs Cycling0	NFKBIZ	 	transcription regulator	 	 	 	1.28E-02	CCL2,ELF3,IL6	 
Palbo28 vs Cycling0	GATA3	 	transcription regulator	 	-1.700	 	8.27E-03	ADM,ANGPTL4,HSD17B1,IL6,IRF6,LOX,SLPI,VSIR	98 (14)
Palbo28 vs Cycling0	EGR1	 	transcription regulator	 	1.437	bias	8.18E-03	CCL2,CSF1,DLG4,ENPEP,NDRG1,PTGES,SOD2	80 (15)
Palbo28 vs Cycling0	GATA6	 	transcription regulator	 	1.746	 	3.95E-02	IRF6,PDGFRA,PTGES,PTGIS,SLPI,SOD2	 
Palbo28 vs Cycling0	MYRF	 	transcription regulator	 	0.000	 	7.30E-03	COL14A1,LOXL4,PDK4,RHOU	 
Palbo28 vs Cycling0	MEF2C	 	transcription regulator	 	0.447	bias	3.85E-03	ACTN2,CCL2,FTH1,IL6,MYOZ2,POSTN,PTGES	74 (13)
Palbo28 vs Cycling0	ECSIT	 	transcription regulator	 	 	 	3.84E-02	IL6,SOD2	 
Palbo28 vs Cycling0	DDIT3	 	transcription regulator	 	-0.426	 	1.66E-02	IL6,LOX,NDRG1,PLAT,TXNIP	 
Palbo28 vs Cycling0	NOTCH2	 	transcription regulator	 	0.152	bias	3.82E-03	ACP5,EPAS1,GPER1,IL6,RGS5	 
Palbo28 vs Cycling0	NFKB2	 	transcription regulator	 	-0.498	bias	2.78E-05	AKR1B1,BEND5,CCL2,CD34,JCHAIN,MADCAM1,mir-210,PAMR1,PDGFRA,SOD2	101 (12)
Palbo28 vs Cycling0	IKZF1	 	transcription regulator	 	-0.588	bias	5.86E-04	ABCA9,C1QTNF1,CD34,CSF1,GPR68,IL6,POU2F2,RAPGEF4,RASSF4,SLPI,TXNIP	 
Palbo28 vs Cycling0	BARX2	 	transcription regulator	 	 	 	4.09E-02	MATN2,SCG2	 
Palbo28 vs Cycling0	MYB	 	transcription regulator	 	0.504	bias	2.57E-03	ADM,C3,CCL2,CD34,ENO2,IGFBP3,IL6,SDC4	87 (17)
Palbo28 vs Cycling0	Sry	 	transcription regulator	 	 	 	5.21E-03	PTGDS,SOD2	 
Palbo28 vs Cycling0	SIRT1	 	transcription regulator	 	0.148	bias	4.59E-02	CCL2,EPAS1,IL6,JCHAIN,LAMA2,PDGFRA,PDK4,SFRP4,SOD2,TFPI	 
Palbo28 vs Cycling0	ZBTB18	 	transcription regulator	 	 	 	3.84E-02	C1QTNF1,IGFBP3	 
Palbo28 vs Cycling0	LMO2	 	transcription regulator	 	-0.333	 	6.21E-03	CD34,ENO2,FTH1,NDRG1,RAB11FIP4,SOD2,TBKBP1,TXNIP,ZNF518B	 
Palbo28 vs Cycling0	DLX5	2.226	transcription regulator	 	 	 	3.84E-02	DLX5,RGS5	 
Palbo28 vs Cycling0	MYCN	 	transcription regulator	 	-1.510	 	7.42E-03	COL8A1,IGFBP7,LPAR1,NDRG1,PDGFRA,RCAN2,RGS5,RHOU,SYT1,TMPRSS2	 
Palbo28 vs Cycling0	CDX1	 	transcription regulator	 	 	 	3.57E-02	CCL2,HEPH,IL6	 
Palbo28 vs Cycling0	ILF3	 	transcription regulator	 	-0.765	bias	4.77E-03	ABCA9,COL14A1,ELF3,IL6,WFDC21P	 
Palbo28 vs Cycling0	NFATC2	 	transcription regulator	 	0.422	bias	1.10E-02	ACP5,CCL2,CRYAB,GPNMB,IL6,PLAT,TNFSF13B	 
Palbo28 vs Cycling0	ATRX	 	transcription regulator	 	 	 	1.17E-02	CSF1,PTGES	 
Palbo28 vs Cycling0	DNAJB1	 	transcription regulator	 	 	 	2.21E-02	RORA	 
Palbo28 vs Cycling0	ARID1A	 	transcription regulator	 	0.676	 	7.32E-05	C3,CCL2,CSF1,CYB561D2,IGFBP3,IGFBP7,ITGA7,KCNT2,LOX,LRRC32,MGP,P4HA2,PLAT,PTGES,PTGIS,RNF125,TFPI	116 (16)
Palbo28 vs Cycling0	DACH1	 	transcription regulator	 	 	 	1.13E-02	IGFBP3,IL6,PLAT	 
Palbo28 vs Cycling0	PRDM1	 	transcription regulator	 	-0.342	 	1.81E-02	ANGPTL4,CCL2,FTH1,IL6,JCHAIN,MT2A,SLC2A5,TNFSF13B	 
Palbo28 vs Cycling0	TFAP2B	 	transcription regulator	 	 	 	1.06E-02	EPAS1,MT2A,SOD2	 
Palbo28 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	4.15E-02	FABP3,IL6,PDK4	 
Palbo28 vs Cycling0	BTG2	 	transcription regulator	 	 	 	1.53E-02	CCL2,IL6,SOD2	 
Palbo28 vs Cycling0	FOS	 	transcription regulator	 	0.711	bias	4.72E-04	ACP5,C3,CCL2,CYP2J2,EPAS1,FTH1,GPER1,IL6,KRT15,LOX,MALAT1,MT2A,PLAT,PTGDS,SFRP4,SLPI,SYT1	92 (14)
Palbo28 vs Cycling0	FOSL1	 	transcription regulator	 	-0.496	 	4.50E-03	ADM,CCL2,CYP2J2,IL6,MT2A,WFDC21P	103 (19)
Palbo28 vs Cycling0	NFIC	 	transcription regulator	 	1.000	bias	1.81E-02	CCL2,CPO,CSF1,HSD11B1,PDGFRA	 
Palbo28 vs Cycling0	MAFB	 	transcription regulator	 	-1.238	 	1.52E-04	CCL2,IGFBP3,JCHAIN,PCSK1N,PDK4,PTGIR,TMOD1,TSPAN1	 
Palbo28 vs Cycling0	EHF	 	transcription regulator	 	0.447	bias	5.88E-03	ANGPTL4,GPR68,IL6,PLAT,TFPI	 
Palbo28 vs Cycling0	RBCK1	 	transcription regulator	 	 	 	1.06E-02	CCL2,IL33,IL6	 
Palbo28 vs Cycling0	CBFA2T3	 	transcription regulator	 	 	 	4.45E-02	BST2,IRF6,PFKFB4	 
Palbo28 vs Cycling0	DAXX	 	transcription regulator	 	 	 	2.00E-02	CSF1,IL6,PTGES	 
Palbo28 vs Cycling0	KLF15	 	transcription regulator	 	0.058	bias	1.38E-03	CCL2,CCL7,FABP3,IL6,MT2A,PDK4	83 (18)
Palbo28 vs Cycling0	ATF5	 	transcription regulator	 	 	 	6.32E-03	PLAT,TXNIP	 
Palbo28 vs Cycling0	NFKBIA	 	transcription regulator	 	1.143	bias	1.90E-05	AMPD3,C3,CCL2,CHI3L2,CRYAB,CSF1,CTSF,IL33,IL6,MGP,MT2A,PCDH7,PLAT,PTGES,SDC4,SOD2,TNFSF14	111 (16)
Palbo28 vs Cycling0	RELB	 	transcription regulator	 	 	 	2.13E-02	IL6,MADCAM1,NDRG1,SOD2,TNFSF14	 
Palbo28 vs Cycling0	CREBBP	 	transcription regulator	 	1.698	bias	2.96E-03	CSF1,GRIA3,HSD11B1,HVCN1,IL6,IRF6,NDRG1,RAPGEF4,RNF125,SDC4,SOD2,TMPRSS2	91 (20)
Palbo28 vs Cycling0	ZBTB14	 	transcription regulator	 	 	 	2.21E-02	TNFSF14	 
Palbo28 vs Cycling0	IRX5	 	transcription regulator	 	 	 	1.85E-02	IL33,TNFSF14	 
Palbo28 vs Cycling0	BASP1	 	transcription regulator	 	 	 	3.29E-02	IL6	 
Palbo28 vs Cycling0	FOXP1	 	transcription regulator	 	 	 	1.61E-02	IL6,PCDH10,PDK4,SFRP4	 
Palbo28 vs Cycling0	BHLHE41	 	transcription regulator	 	 	 	1.33E-02	ANGPTL4,mir-210	 
Palbo28 vs Cycling0	HMGB1	 	transcription regulator	 	 	 	4.27E-02	CCL2,IL6,PTGES,SCG2	 
Palbo28 vs Cycling0	OTX2	 	transcription regulator	 	 	 	4.15E-02	COL8A1,GPNMB,RDH5	 
Palbo28 vs Cycling0	RBPJ	 	transcription regulator	 	-0.235	bias	2.91E-02	ADM,CCL2,CSF1,FGF11,IL33,IL6,PTGIR	 
Palbo28 vs Cycling0	ZIC3	 	transcription regulator	 	 	 	6.81E-03	CCL2,IL33,PDGFRA	 
Palbo28 vs Cycling0	PBX2	 	transcription regulator	 	 	 	3.29E-03	CCL2,PDGFRA	 
Palbo28 vs Cycling0	ATF2	 	transcription regulator	 	1.982	bias	5.65E-03	IL6,MT2A,PDGFRA,SOD2,SULT4A1	77 (12)
Palbo28 vs Cycling0	ID2	 	transcription regulator	 	0.239	 	1.04E-03	ADM,CSF1,CSF2RB,IRF6,ITGA1,POU2F2,RAPGEF4,RORA,TNFSF14	 
Palbo28 vs Cycling0	PDX1	 	transcription regulator	 	1.387	bias	6.12E-03	AKR1B1,IGFBP3,IL6,MALAT1,PCSK1,SCG2,TXNIP	 
Palbo28 vs Cycling0	ACTN4	 	transcription regulator	 	 	 	2.66E-02	ANGPTL4,CCL2	 
Palbo28 vs Cycling0	PROX1	 	transcription regulator	 	 	 	3.70E-03	CD34,CPE,CYP2A6,SCG2	 
Palbo28 vs Cycling0	KLF11	 	transcription regulator	 	0.762	 	4.66E-03	FABP3,ITGA1,LOX,PDK4,PLAT,SOD2	60 (7)
Palbo28 vs Cycling0	DEK	 	transcription regulator	 	 	 	3.35E-02	CCL2,SOD2	 
Palbo14 vs Palbo3	ELF3	3.652	transcription regulator	 	 	 	1.03E-04	ANGPTL4,CCL2,ELF3,IL6	53 (13)
Palbo14 vs Palbo3	NPM1	 	transcription regulator	 	1.890	bias	8.49E-06	CCL2,CSF1,ENO2,IGFBP3,IL6,LOX,PLOD1,SDC4	56 (12)
Palbo14 vs Palbo3	ZNF91	 	transcription regulator	 	 	 	4.55E-02	POSTN	 
Palbo14 vs Palbo3	HMGA1	 	transcription regulator	 	-0.555	bias	5.25E-03	CPE,CRYAB,IGFBP3,IL6,SDC4	65 (14)
Palbo14 vs Palbo3	STAT5A	 	transcription regulator	 	1.154	 	8.39E-04	CCL2,EPAS1,GPNMB,ID1,IL6,RORA,SNTB1,TSPAN13	72 (20)
Palbo14 vs Palbo3	ZNF382	 	transcription regulator	 	 	 	4.55E-02	ID1	 
Palbo14 vs Palbo3	HOXC6	 	transcription regulator	 	 	 	2.59E-02	IGFBP3,PDGFRA	 
Palbo14 vs Palbo3	MAFA	 	transcription regulator	 	 	 	2.82E-03	CCL2,IGFBP3,IL6,JCHAIN,PDGFRA	40 (7)
Palbo14 vs Palbo3	KDM3A	 	transcription regulator	 	1.982	bias	1.75E-04	ADM,CCL2,IL33,PPP1R3C	 
Palbo14 vs Palbo3	ANKRD42	 	transcription regulator	 	 	 	4.00E-02	IL6	 
Palbo14 vs Palbo3	EOMES	 	transcription regulator	 	 	 	2.96E-02	ADM,IGFBP3,PDGFRA	 
Palbo14 vs Palbo3	IRF2BP1	 	transcription regulator	 	 	 	1.74E-03	CCL2,IL6,PFKFB4	 
Palbo14 vs Palbo3	CCAR1	 	transcription regulator	 	 	 	4.00E-02	EPAS1	 
Palbo14 vs Palbo3	TFAP2D	 	transcription regulator	 	 	 	5.81E-03	MT2A	 
Palbo14 vs Palbo3	SQSTM1	 	transcription regulator	 	 	 	9.92E-03	CYP2A6,IL6,PLAT	44 (13)
Palbo14 vs Palbo3	ZNF100	 	transcription regulator	 	 	 	4.00E-02	POSTN	 
Palbo14 vs Palbo3	ZXDC	 	transcription regulator	 	 	 	2.30E-02	CCL2	 
Palbo14 vs Palbo3	FOXL2	 	transcription regulator	 	 	 	1.43E-02	ACVR1C,CYP26B1,IL6	 
Palbo14 vs Palbo3	MRTFB	 	transcription regulator	 	1.633	bias	1.29E-03	ADM,ID1,LOX,PDGFRA,POSTN,SLPI	 
Palbo14 vs Palbo3	ZNF85	 	transcription regulator	 	 	 	4.00E-02	POSTN	 
Palbo14 vs Palbo3	ZNF254	 	transcription regulator	 	 	 	4.00E-02	POSTN	 
Palbo14 vs Palbo3	CC2D1A	 	transcription regulator	 	 	 	4.00E-02	IL6	 
Palbo14 vs Palbo3	SOX14	 	transcription regulator	 	 	 	5.95E-03	CCL2,TNFSF14	 
Palbo14 vs Palbo3	ZNF431	 	transcription regulator	 	 	 	4.00E-02	POSTN	 
Palbo14 vs Palbo3	ZNF300	 	transcription regulator	 	 	 	1.73E-02	IL6	 
Palbo14 vs Palbo3	GLIS3	 	transcription regulator	 	 	 	2.70E-02	CCL2,COL14A1,IL6	 
Palbo14 vs Palbo3	TSHZ3	 	transcription regulator	 	 	 	4.04E-03	ACVR1C,AMPD3,IGFBP3	 
Palbo14 vs Palbo3	GLIS2	 	transcription regulator	 	 	 	1.01E-03	CCL2,IL33,MGP	 
Palbo14 vs Palbo3	JDP2	 	transcription regulator	 	 	 	4.00E-02	ACP5	 
Palbo14 vs Palbo3	HSF1	 	transcription regulator	 	0.000	 	1.09E-03	CCL2,CRYAB,FGF7,IL6,MADCAM1,PLIN2,POSTN	68 (20)
Palbo14 vs Palbo3	ETV7	 	transcription regulator	 	 	 	1.57E-02	CCL2,IL6	 
Palbo14 vs Palbo3	HEY2	 	transcription regulator	 	 	 	2.48E-02	IL6,TNFSF14	 
Palbo14 vs Palbo3	STAT1	 	transcription regulator	 	-0.401	bias	1.38E-03	CCL2,CYP2E1,FGF7,IL33,IL6,PCSK1,PLIN2,RORA,TNFSF13B	62 (18)
Palbo14 vs Palbo3	NFAT5	 	transcription regulator	 	0.684	 	1.10E-06	ACTN2,ADM,C1QTNF1,CCL2,CSF1,HECW2,IL6,LBP,PLAT,PLIN2,PRSS35,PTGIS,TNFSF13B,TNFSF14	36 (7)
Palbo14 vs Palbo3	VHL	 	transcription regulator	 	 	 	1.20E-03	ADM,ENO2,EPAS1,HSD17B1,IL6,LOX	63 (17)
Palbo14 vs Palbo3	NCOR1	 	transcription regulator	 	 	 	4.43E-02	PDK4,PTGDS,SLC2A5	 
Palbo14 vs Palbo3	SMAD2	 	transcription regulator	 	 	 	3.95E-02	ACVR1C,IL6,TNFSF13B	 
Palbo14 vs Palbo3	MRTFA	 	transcription regulator	 	1.000	bias	4.43E-02	ID1,LOX,PDGFRA,SLPI	 
Palbo14 vs Palbo3	NOTCH4	 	transcription regulator	 	 	 	1.96E-02	IL6,RGS5	 
Palbo14 vs Palbo3	EPAS1	2.328	transcription regulator	 	1.741	bias	2.43E-07	ACP5,ADM,ANGPTL4,ENO2,EPAS1,IGFBP3,IL6,LOX,NDRG1,PFKFB4,PLIN2,SPAG4	46 (9)
Palbo14 vs Palbo3	SMAD1	 	transcription regulator	 	 	 	3.30E-02	CSF1,ID1	 
Palbo14 vs Palbo3	PHB2	 	transcription regulator	 	 	 	1.31E-02	CCL2,IL6	 
Palbo14 vs Palbo3	NOTCH1	 	transcription regulator	 	1.065	 	4.98E-04	ENO2,EPAS1,ID1,IGFBP3,IL6,LOX,PTGDS,RGS5	66 (20)
Palbo14 vs Palbo3	NFIA	 	transcription regulator	 	 	 	1.48E-04	CCL2,CYP2A6,IL6,LOX	 
Palbo14 vs Palbo3	SMARCA5	 	transcription regulator	 	 	 	3.95E-02	GRIA3,PCSK1,SNX10	 
Palbo14 vs Palbo3	SUFU	 	transcription regulator	 	 	 	4.55E-02	IL6	 
Palbo14 vs Palbo3	ID1	1.565	transcription regulator	 	 	 	4.51E-02	GPR146,ID1,IGFBP3	 
Palbo14 vs Palbo3	POU2F1	 	transcription regulator	 	 	 	3.51E-02	CYP2A6,IL6,PTGDS	 
Palbo14 vs Palbo3	MYF6	 	transcription regulator	 	 	 	3.89E-05	ANGPTL4,CCL2,FGF7,IGFBP3,IL33,IL6	 
Palbo14 vs Palbo3	BHLHE40	 	transcription regulator	 	1.599	bias	5.19E-06	ENO2,ID1,IL6,JCHAIN,LOX,NDRG1,PCDH7,PCSK1,PLIN2,SDC4,TNFSF14	16 (3)
Palbo14 vs Palbo3	ZIC2	 	transcription regulator	 	 	 	2.64E-02	CSF1,MFAP5,POSTN	 
Palbo14 vs Palbo3	TSC22D3	 	transcription regulator	 	 	 	3.94E-02	CCL2,IL6	 
Palbo14 vs Palbo3	RUNX1	 	transcription regulator	 	-0.555	 	8.72E-03	CSF1,EPAS1,IGFBP3,PCDH7,POSTN,UNC5B	45 (10)
Palbo14 vs Palbo3	GLI1	 	transcription regulator	 	-0.662	 	2.20E-07	CCL2,CSF1,GRIA3,HEPH,ID1,IL33,IL6,KRT15,MT1X,MT2A,PCDH7,PDGFRA,PDK4,PLOD1,SDC4,TNFSF13B	45 (7)
Palbo14 vs Palbo3	SMAD7	 	transcription regulator	 	-1.698	 	1.37E-02	CCL2,ID1,ITGA7,PLAT	 
Palbo14 vs Palbo3	IRF4	 	transcription regulator	 	-0.487	 	1.57E-03	ACP5,CCL2,IL33,IL6,RORA,TNFSF13B	65 (18)
Palbo14 vs Palbo3	SP1	 	transcription regulator	 	 	 	3.46E-02	AGTR1,CCL2,CRYAB,HSD17B1,IGFBP3,NDRG1,PDGFRA,TNFSF14	 
Palbo14 vs Palbo3	FOXP3	 	transcription regulator	 	 	 	2.55E-02	CSF1,IL6,LRRC32,SDC4	 
Palbo14 vs Palbo3	DBX1	 	transcription regulator	 	 	 	1.16E-02	TNFSF14	 
Palbo14 vs Palbo3	SPI1	 	transcription regulator	 	0.871	bias	4.63E-02	ACP5,CSF1,IL33,MT1X,MT2A	 
Palbo14 vs Palbo3	GATA4	 	transcription regulator	 	-0.555	 	5.16E-03	ACTN2,ID1,IL6,POSTN,PTGDS,SFRP4	 
Palbo14 vs Palbo3	TEAD3	 	transcription regulator	 	 	 	3.81E-02	ADM,POSTN	 
Palbo14 vs Palbo3	BMI1	 	transcription regulator	 	 	 	2.46E-02	IL6,LOX,MEG3	 
Palbo14 vs Palbo3	TRIM28	 	transcription regulator	 	 	 	1.68E-02	EPAS1,IL6,PTGDS,ZSWIM5	 
Palbo14 vs Palbo3	NEUROG1	 	transcription regulator	 	-1.000	 	5.63E-04	EPAS1,IL6,P4HA2,SCG2	 
Palbo14 vs Palbo3	SOX18	 	transcription regulator	 	 	 	4.55E-02	CCL7	 
Palbo14 vs Palbo3	MLX	 	transcription regulator	 	 	 	6.46E-03	CCL2,IGFBP3,TNFSF14	39 (7)
Palbo14 vs Palbo3	ASXL1	 	transcription regulator	 	 	 	2.48E-02	ENO2,FAM162A	 
Palbo14 vs Palbo3	CREB1	 	transcription regulator	 	1.353	bias	1.81E-04	ADM,GPNMB,GRIA3,ID1,IL6,PCSK1,PDGFRA,PLAT,SCG2,SERPINI1,SFRP4,SPAG4	 
Palbo14 vs Palbo3	HIVEP1	 	transcription regulator	 	 	 	4.04E-03	IL33,IL6,TNFSF13B	 
Palbo14 vs Palbo3	IRX6	 	transcription regulator	 	 	 	4.31E-03	IL33,TNFSF14	 
Palbo14 vs Palbo3	NOSTRIN	 	transcription regulator	 	 	 	1.48E-02	CCL2,IL6	 
Palbo14 vs Palbo3	ID3	 	transcription regulator	 	1.067	 	1.73E-03	ADM,CSF1,IL6,RAPGEF4,RORA,TNFSF14	47 (12)
Palbo14 vs Palbo3	MED1	 	transcription regulator	 	0.762	bias	1.29E-02	DCHS2,HECW2,IGFBP3,NAT2,PDK4	 
Palbo14 vs Palbo3	FOXF1	 	transcription regulator	 	 	 	1.40E-03	CCL2,IL6,PDGFRA	 
Palbo14 vs Palbo3	SIX1	 	transcription regulator	 	-1.000	bias	8.26E-03	ACTN2,CRYAB,ITGA7,POSTN	 
Palbo14 vs Palbo3	TSC22D1	 	transcription regulator	 	 	 	4.00E-02	IL6	 
Palbo14 vs Palbo3	STAT6	 	transcription regulator	 	0.058	 	3.47E-02	ACP5,CCL2,CCL7,IL33,IL6,PDK4,POU2F2	 
Palbo14 vs Palbo3	FEM1A	 	transcription regulator	 	 	 	9.18E-04	CCL2,IL6	58 (16)
Palbo14 vs Palbo3	CBX5	 	transcription regulator	 	 	 	7.26E-03	ITGA7,RORA,SNTB1,TSPAN13	 
Palbo14 vs Palbo3	KLF2	 	transcription regulator	 	-1.201	 	5.30E-08	ADM,CCL2,EPAS1,ID1,IL6,LBP,MT2A,NDRG1,PTGDS,PTGIS	64 (20)
Palbo14 vs Palbo3	MGA	 	transcription regulator	 	 	 	5.41E-03	EPAS1,NDRG1,P4HA2	 
Palbo14 vs Palbo3	HOXC8	 	transcription regulator	 	 	 	1.76E-02	CCL2,TNFSF14	 
Palbo14 vs Palbo3	NKX2-3	 	transcription regulator	 	-0.069	 	4.74E-05	ADM,ANGPTL4,BCHE,CRYAB,HCG4,MADCAM1,MEDAG,POSTN	 
Palbo14 vs Palbo3	SUPT16H	 	transcription regulator	 	 	 	3.80E-02	AMPD3,SCG2,SEC16B	 
Palbo14 vs Palbo3	PPARGC1A	 	transcription regulator	 	-0.764	 	2.98E-03	CCL2,CYP2A6,EPAS1,IGFBP3,IL6,MFAP5,PDK4,PLIN2,POSTN	67 (19)
Palbo14 vs Palbo3	IRF7	 	transcription regulator	 	1.980	bias	2.47E-02	CCL2,IL33,IL6,TNFSF13B	 
Palbo14 vs Palbo3	FOXM1	 	transcription regulator	 	 	 	2.43E-02	CCL2,CSF1,IL6,LOX	 
Palbo14 vs Palbo3	ATF6	 	transcription regulator	 	 	 	1.66E-02	IL6,PLAT,PLIN2	 
Palbo14 vs Palbo3	STAT5B	 	transcription regulator	 	0.447	bias	2.01E-02	CYP26B1,CYP2A6,IL6,PDK4,POU2F2,PPP1R3C	 
Palbo14 vs Palbo3	ING4	 	transcription regulator	 	 	 	1.18E-03	CCL2,IL6	54 (12)
Palbo14 vs Palbo3	PAX5	 	transcription regulator	 	 	 	3.10E-03	ENPEP,JCHAIN,STEAP1,TNFSF14	 
Palbo14 vs Palbo3	PKNOX1	 	transcription regulator	 	 	 	1.15E-02	CCL2,IL6	 
Palbo14 vs Palbo3	BCL6	 	transcription regulator	 	-0.681	 	1.82E-02	ADM,CCL2,CSF1,IL6,MGP	 
Palbo14 vs Palbo3	TP73	 	transcription regulator	 	-0.636	bias	2.37E-04	ACTN2,ANGPTL4,CCL2,CRYAB,GPNMB,IGFBP3,IL6,MEG3,NDRG1,SCRG1,SDC4	61 (14)
Palbo14 vs Palbo3	MECP2	 	transcription regulator	 	-1.452	 	7.92E-03	HEPH,IGFBP3,IL6,MEG3,TSPAN13	 
Palbo14 vs Palbo3	HHEX	 	transcription regulator	 	 	 	2.26E-02	IL33,TNFSF14	 
Palbo14 vs Palbo3	NFE2L2	 	transcription regulator	 	0.494	bias	1.78E-04	ACP5,CCL2,CSF1,EPAS1,GPNMB,IL6,NMRAL2P,PCDH7,PLIN2,POU2F2,SCG2,SDC4,SLPI,TNIP3	63 (15)
Palbo14 vs Palbo3	VDR	 	transcription regulator	 	-0.405	 	3.76E-04	ACP5,CCL2,CSF1,ID1,IGFBP3,IL6,MEG3,PLIN2	53 (17)
Palbo14 vs Palbo3	HNF4A	 	transcription regulator	 	-1.520	 	3.03E-02	ALDH1L1,CYB561D2,CYP2A6,CYP2E1,ELF3,FGF7,GPR146,IL6,LBP,MADCAM1,MT1X,MT2A,NDRG1,PDK4,PFKFB4,PPP1R3C,PTGDS,RNF152,RORA,SCG2,SLPI	 
Palbo14 vs Palbo3	TAF12	 	transcription regulator	 	 	 	2.30E-02	JCHAIN	 
Palbo14 vs Palbo3	SP3	 	transcription regulator	 	 	 	1.01E-02	AGTR1,CCL2,HSD17B1,IGFBP3,TNFSF14	 
Palbo14 vs Palbo3	FOXA2	 	transcription regulator	 	-1.951	bias	1.71E-02	ANGPTL4,ASTN1,CCL2,IL33,IL6,PTGDS,RORA	 
Palbo14 vs Palbo3	SMAD4	 	transcription regulator	 	0.679	 	1.24E-03	ACVR1C,ANGPTL4,CCL2,CCL7,CSF1,ID1,IGFBP3,IL6,PTGIS	60 (19)
Palbo14 vs Palbo3	TBX5	 	transcription regulator	 	 	 	1.22E-02	ACTN2,IL6,POSTN	 
Palbo14 vs Palbo3	TP63	 	transcription regulator	 	-0.061	 	2.33E-04	ADM,COL14A1,CRYAB,CYP26B1,FGF11,GPNMB,ID1,IGFBP3,IL6,ITGA7,KRT15,POSTN,UGT1A7	51 (12)
Palbo14 vs Palbo3	BCL3	 	transcription regulator	 	 	 	1.54E-03	CCL2,ID1,IL6,PDK4	63 (20)
Palbo14 vs Palbo3	HOXA3	 	transcription regulator	 	 	 	3.42E-02	EPAS1,UNC5B	 
Palbo14 vs Palbo3	NHLH2	 	transcription regulator	 	 	 	3.35E-03	IL6,PCSK1	 
